909.48,1128.67,0.0
2208.2,2011.39,0.0,50.0
2208.27,2011.82,0.0,50.0
2208.35,2012.26,0.0,50.0
2208.43,2012.69,0.0,50.0
2208.59,2013.56,0.0,50.0
2208.67,2013.99,0.0,50.0
2208.75,2014.43,0.0,50.0
2208.82,2014.86,0.0,50.0
2208.9,2015.3,0.0,50.0
2208.98,2015.73,0.0,50.0
2209.14,2016.6,0.0,50.0
2209.21,2017.04,0.0,50.0
2209.29,2017.47,0.0,50.0
2209.37,2017.91,0.0,50.0
2209.45,2018.34,0.0,50.0
2209.6,2019.21,0.0,50.0
2209.68,2019.64,0.0,50.0
2209.76,2020.08,0.0,50.0
2209.84,2020.52,0.0,50.0
2210,2021.38,0.0,50.0
2210.08,2021.82,0.0,50.0
2210.16,2022.25,0.0,50.0
2210.24,2022.69,0.0,50.0
2210.32,2023.12,0.0,50.0
2210.4,2023.55,0.0,50.0
2210.49,2023.99,0.0,50.0
2210.65,2024.85,0.0,50.0
2210.73,2025.29,0.0,50.0
2210.82,2025.72,0.0,50.0
2210.9,2026.15,0.0,50.0
2210.98,2026.59,0.0,50.0
2211.15,2027.45,0.0,50.0
2211.23,2027.89,0.0,50.0
2211.31,2028.32,0.0,50.0
2211.4,2028.76,0.0,50.0
2211.48,2029.19,0.0,50.0
2211.56,2029.62,0.0,50.0
2211.73,2030.49,0.0,50.0
2211.81,2030.92,0.0,50.0
2211.9,2031.36,0.0,50.0
2211.98,2031.79,0.0,50.0
2212.07,2032.22,0.0,50.0
2212.15,2032.66,0.0,50.0
2212.33,2033.52,0.0,50.0
2212.41,2033.95,0.0,50.0
2212.5,2034.39,0.0,50.0
2212.68,2035.25,0.0,50.0
2212.76,2035.68,0.0,50.0
2212.85,2036.12,0.0,50.0
2212.94,2036.55,0.0,50.0
2213.03,2036.98,0.0,50.0
2213.12,2037.41,0.0,50.0
2213.2,2037.85,0.0,50.0
2213.38,2038.71,0.0,50.0
2213.47,2039.15,0.0,50.0
2213.56,2039.58,0.0,50.0
2213.65,2040.01,0.0,50.0
2213.74,2040.44,0.0,50.0
2213.83,2040.88,0.0,50.0
2214.01,2041.74,0.0,50.0
2214.1,2042.17,0.0,50.0
2214.19,2042.61,0.0,50.0
2214.28,2043.04,0.0,50.0
2214.37,2043.47,0.0,50.0
2214.46,2043.91,0.0,50.0
2214.55,2044.34,0.0,50.0
2214.73,2045.2,0.0,50.0
2214.82,2045.64,0.0,50.0
2214.92,2046.07,0.0,50.0
2215.01,2046.5,0.0,50.0
2215.1,2046.93,0.0,50.0
2215.19,2047.37,0.0,50.0
2215.37,2048.23,0.0,50.0
2215.46,2048.66,0.0,50.0
2215.55,2049.1,0.0,50.0
2215.74,2049.96,0.0,50.0
2215.83,2050.39,0.0,50.0
2215.92,2050.83,0.0,50.0
2216.01,2051.26,0.0,50.0
2216.1,2051.69,0.0,50.0
2216.19,2052.12,0.0,50.0
2216.38,2052.99,0.0,50.0
2216.47,2053.42,0.0,50.0
2216.56,2053.85,0.0,50.0
2216.66,2054.28,0.0,50.0
2216.75,2054.71,0.0,50.0
2216.84,2055.14,0.0,50.0
2217.03,2056.01,0.0,50.0
2217.13,2056.44,0.0,50.0
2217.22,2056.87,0.0,50.0
2217.32,2057.3,0.0,50.0
2217.42,2057.74,0.0,50.0
2217.51,2058.16,0.0,50.0
2217.71,2059.03,0.0,50.0
2217.81,2059.46,0.0,50.0
2217.91,2059.89,0.0,50.0
2218.01,2060.32,0.0,50.0
2218.11,2060.75,0.0,50.0
2218.21,2061.18,0.0,50.0
2218.41,2062.04,0.0,50.0
2218.52,2062.47,0.0,50.0
2218.62,2062.9,0.0,50.0
2218.72,2063.32,0.0,50.0
2218.83,2063.75,0.0,50.0
2218.93,2064.18,0.0,50.0
2219.14,2065.04,0.0,50.0
2219.25,2065.47,0.0,50.0
2219.36,2065.9,0.0,50.0
2219.58,2066.75,0.0,50.0
2219.68,2067.18,0.0,50.0
2219.79,2067.61,0.0,50.0
2219.9,2068.04,0.0,50.0
2220.01,2068.47,0.0,50.0
2220.13,2068.89,0.0,50.0
2220.24,2069.32,0.0,50.0
2220.46,2070.18,0.0,50.0
2220.57,2070.6,0.0,50.0
2220.69,2071.03,0.0,50.0
2220.8,2071.46,0.0,50.0
2220.92,2071.88,0.0,50.0
2221.03,2072.31,0.0,50.0
2221.26,2073.16,0.0,50.0
2221.38,2073.59,0.0,50.0
2221.49,2074.02,0.0,50.0
2221.61,2074.44,0.0,50.0
2221.73,2074.87,0.0,50.0
2221.84,2075.29,0.0,50.0
2221.96,2075.72,0.0,50.0
2222.2,2076.57,0.0,50.0
2222.32,2077,0.0,50.0
2222.44,2077.42,0.0,50.0
2222.56,2077.85,0.0,50.0
2222.68,2078.27,0.0,50.0
2222.8,2078.7,0.0,50.0
2222.92,2079.12,0.0,50.0
2223.16,2079.97,0.0,50.0
2223.28,2080.39,0.0,50.0
2223.4,2080.82,0.0,50.0
2223.53,2081.24,0.0,50.0
2223.77,2082.09,0.0,50.0
2223.89,2082.52,0.0,50.0
2224.01,2082.94,0.0,50.0
2224.14,2083.37,0.0,50.0
2224.26,2083.79,0.0,50.0
2224.38,2084.22,0.0,50.0
2224.51,2084.64,0.0,50.0
2224.75,2085.49,0.0,50.0
2224.87,2085.92,0.0,50.0
2225,2086.34,0.0,50.0
2225.12,2086.77,0.0,50.0
2225.24,2087.19,0.0,50.0
2225.36,2087.62,0.0,50.0
2225.49,2088.04,0.0,50.0
2225.73,2088.89,0.0,50.0
2225.86,2089.32,0.0,50.0
2225.98,2089.74,0.0,50.0
2226.1,2090.16,0.0,50.0
2226.23,2090.59,0.0,50.0
2226.48,2091.44,0.0,50.0
2226.61,2091.86,0.0,50.0
2226.73,2092.28,0.0,50.0
2226.86,2092.7,0.0,50.0
2226.99,2093.13,0.0,50.0
2227.11,2093.55,0.0,50.0
2227.24,2093.97,0.0,50.0
2227.5,2094.82,0.0,50.0
2227.62,2095.24,0.0,50.0
2227.88,2096.09,0.0,50.0
2228.01,2096.51,0.0,50.0
2228.14,2096.93,0.0,50.0
2228.26,2097.36,0.0,50.0
2228.39,2097.78,0.0,50.0
2228.52,2098.2,0.0,50.0
2228.65,2098.62,0.0,50.0
2228.91,2099.47,0.0,50.0
2229.04,2099.89,0.0,50.0
2229.16,2100.32,0.0,50.0
2229.29,2100.74,0.0,50.0
2229.42,2101.16,0.0,50.0
2229.55,2101.59,0.0,50.0
2229.68,2102.01,0.0,50.0
2229.81,2102.43,0.0,50.0
2230.07,2103.28,0.0,50.0
2230.2,2103.7,0.0,50.0
2230.33,2104.12,0.0,50.0
2230.46,2104.55,0.0,50.0
2230.59,2104.97,0.0,50.0
2230.72,2105.39,0.0,50.0
2230.85,2105.82,0.0,50.0
2231.11,2106.66,0.0,50.0
2231.24,2107.08,0.0,50.0
2231.37,2107.51,0.0,50.0
2231.5,2107.93,0.0,50.0
2231.63,2108.35,0.0,50.0
2231.76,2108.77,0.0,50.0
2232.02,2109.61,0.0,50.0
2232.15,2110.04,0.0,50.0
2232.41,2110.88,0.0,50.0
2232.54,2111.3,0.0,50.0
2232.67,2111.72,0.0,50.0
2232.8,2112.14,0.0,50.0
2232.93,2112.57,0.0,50.0
2233.06,2112.99,0.0,50.0
2233.32,2113.84,0.0,50.0
2233.45,2114.26,0.0,50.0
2233.58,2114.68,0.0,50.0
2233.71,2115.1,0.0,50.0
2233.84,2115.53,0.0,50.0
2233.97,2115.95,0.0,50.0
2234.09,2116.37,0.0,50.0
2234.35,2117.22,0.0,50.0
2234.48,2117.64,0.0,50.0
2234.61,2118.06,0.0,50.0
2234.73,2118.49,0.0,50.0
2234.86,2118.91,0.0,50.0
2234.99,2119.33,0.0,50.0
2235.11,2119.75,0.0,50.0
2235.37,2120.6,0.0,50.0
2235.49,2121.02,0.0,50.0
2235.62,2121.45,0.0,50.0
2235.74,2121.87,0.0,50.0
2235.87,2122.29,0.0,50.0
2236,2122.72,0.0,50.0
2236.25,2123.57,0.0,50.0
2236.37,2123.99,0.0,50.0
2236.49,2124.41,0.0,50.0
2236.62,2124.84,0.0,50.0
2236.87,2125.68,0.0,50.0
2236.99,2126.11,0.0,50.0
2237.24,2126.95,0.0,50.0
2237.36,2127.38,0.0,50.0
2237.49,2127.81,0.0,50.0
2237.61,2128.23,0.0,50.0
2237.73,2128.66,0.0,50.0
2237.86,2129.08,0.0,50.0
2237.98,2129.5,0.0,50.0
2238.22,2130.35,0.0,50.0
2238.34,2130.78,0.0,50.0
2238.47,2131.2,0.0,50.0
2238.59,2131.63,0.0,50.0
2238.71,2132.05,0.0,50.0
2238.83,2132.48,0.0,50.0
2238.95,2132.9,0.0,50.0
2239.07,2133.33,0.0,50.0
2239.31,2134.18,0.0,50.0
2239.43,2134.6,0.0,50.0
2239.55,2135.03,0.0,50.0
2239.67,2135.45,0.0,50.0
2239.78,2135.88,0.0,50.0
2239.9,2136.3,0.0,50.0
2240.02,2136.73,0.0,50.0
2240.26,2137.58,0.0,50.0
2240.38,2138.01,0.0,50.0
2240.49,2138.43,0.0,50.0
2240.61,2138.86,0.0,50.0
2240.73,2139.28,0.0,50.0
2240.85,2139.71,0.0,50.0
2241.08,2140.56,0.0,50.0
2241.2,2140.99,0.0,50.0
2241.31,2141.41,0.0,50.0
2241.54,2142.27,0.0,50.0
2241.66,2142.7,0.0,50.0
2241.77,2143.12,0.0,50.0
2241.89,2143.55,0.0,50.0
2242,2143.98,0.0,50.0
2242.11,2144.41,0.0,50.0
2242.23,2144.83,0.0,50.0
2242.45,2145.69,0.0,50.0
2242.56,2146.11,0.0,50.0
2242.68,2146.54,0.0,50.0
2242.79,2146.97,0.0,50.0
2242.9,2147.4,0.0,50.0
2243.01,2147.82,0.0,50.0
2243.23,2148.68,0.0,50.0
2243.34,2149.11,0.0,50.0
2243.45,2149.53,0.0,50.0
2243.56,2149.96,0.0,50.0
2243.66,2150.39,0.0,50.0
2243.77,2150.82,0.0,50.0
2243.99,2151.68,0.0,50.0
2244.1,2152.1,0.0,50.0
2244.2,2152.53,0.0,50.0
2244.31,2152.96,0.0,50.0
2244.42,2153.39,0.0,50.0
2244.63,2154.25,0.0,50.0
2244.73,2154.68,0.0,50.0
2244.84,2155.1,0.0,50.0
2245.05,2155.96,0.0,50.0
2245.15,2156.39,0.0,50.0
2245.26,2156.82,0.0,50.0
2245.36,2157.25,0.0,50.0
2245.47,2157.68,0.0,50.0
2245.57,2158.11,0.0,50.0
2245.78,2158.97,0.0,50.0
2245.88,2159.4,0.0,50.0
2245.98,2159.83,0.0,50.0
2246.08,2160.26,0.0,50.0
2246.18,2160.69,0.0,50.0
2246.28,2161.12,0.0,50.0
2246.38,2161.55,0.0,50.0
2246.48,2161.98,0.0,50.0
2246.68,2162.84,0.0,50.0
2246.78,2163.27,0.0,50.0
2246.88,2163.7,0.0,50.0
2246.98,2164.13,0.0,50.0
2247.08,2164.56,0.0,50.0
2247.18,2164.99,0.0,50.0
2247.38,2165.86,0.0,50.0
2247.48,2166.28,0.0,50.0
2247.57,2166.72,0.0,50.0
2247.67,2167.15,0.0,50.0
2247.77,2167.58,0.0,50.0
2247.87,2168.01,0.0,50.0
2248.06,2168.87,0.0,50.0
2248.16,2169.3,0.0,50.0
2248.26,2169.73,0.0,50.0
2248.35,2170.16,0.0,50.0
2248.55,2171.02,0.0,50.0
2248.64,2171.45,0.0,50.0
2248.74,2171.88,0.0,50.0
2248.83,2172.32,0.0,50.0
2248.93,2172.75,0.0,50.0
2249.03,2173.18,0.0,50.0
2249.22,2174.04,0.0,50.0
2249.31,2174.47,0.0,50.0
2249.41,2174.91,0.0,50.0
2249.5,2175.34,0.0,50.0
2249.6,2175.77,0.0,50.0
2249.69,2176.2,0.0,50.0
2249.79,2176.64,0.0,50.0
2249.97,2177.5,0.0,50.0
2250.07,2177.93,0.0,50.0
2250.16,2178.36,0.0,50.0
2250.26,2178.8,0.0,50.0
2250.35,2179.23,0.0,50.0
2250.45,2179.66,0.0,50.0
2250.63,2180.52,0.0,50.0
2250.73,2180.96,0.0,50.0
2250.82,2181.39,0.0,50.0
2250.91,2181.82,0.0,50.0
2251.01,2182.25,0.0,50.0
2251.1,2182.68,0.0,50.0
2251.29,2183.55,0.0,50.0
2251.39,2183.98,0.0,50.0
2251.48,2184.41,0.0,50.0
2251.57,2184.84,0.0,50.0
2251.67,2185.27,0.0,50.0
2251.86,2186.14,0.0,50.0
2251.95,2186.57,0.0,50.0
2252.04,2187,0.0,50.0
2252.14,2187.43,0.0,50.0
2252.23,2187.86,0.0,50.0
2252.41,2188.73,0.0,50.0
2252.51,2189.16,0.0,50.0
2252.6,2189.59,0.0,50.0
2252.69,2190.02,0.0,50.0
2252.79,2190.45,0.0,50.0
2252.88,2190.89,0.0,50.0
2252.98,2191.32,0.0,50.0
2253.07,2191.75,0.0,50.0
2253.26,2192.61,0.0,50.0
2253.35,2193.04,0.0,50.0
2253.45,2193.48,0.0,50.0
2253.54,2193.91,0.0,50.0
2253.63,2194.34,0.0,50.0
2253.73,2194.77,0.0,50.0
2253.92,2195.64,0.0,50.0
2254.01,2196.07,0.0,50.0
2254.1,2196.5,0.0,50.0
2254.2,2196.93,0.0,50.0
2254.29,2197.36,0.0,50.0
2254.38,2197.79,0.0,50.0
2254.57,2198.66,0.0,50.0
2254.66,2199.09,0.0,50.0
2254.75,2199.52,0.0,50.0
2254.84,2199.95,0.0,50.0
2254.93,2200.38,0.0,50.0
2255.11,2201.25,0.0,50.0
2255.2,2201.68,0.0,50.0
2255.39,2202.55,0.0,50.0
2255.47,2202.98,0.0,50.0
2255.56,2203.41,0.0,50.0
2255.65,2203.85,0.0,50.0
2255.74,2204.28,0.0,50.0
2255.83,2204.71,0.0,50.0
2255.92,2205.14,0.0,50.0
2256.01,2205.58,0.0,50.0
2256.18,2206.44,0.0,50.0
2256.27,2206.88,0.0,50.0
2256.36,2207.31,0.0,50.0
2256.44,2207.74,0.0,50.0
2256.53,2208.17,0.0,50.0
2256.62,2208.6,0.0,50.0
2256.7,2209.04,0.0,50.0
2256.79,2209.47,0.0,50.0
2256.96,2210.34,0.0,50.0
2257.04,2210.77,0.0,50.0
2257.13,2211.21,0.0,50.0
2257.21,2211.64,0.0,50.0
2257.3,2212.08,0.0,50.0
2257.38,2212.51,0.0,50.0
2257.55,2213.38,0.0,50.0
2257.63,2213.81,0.0,50.0
2257.71,2214.24,0.0,50.0
2257.79,2214.68,0.0,50.0
2257.87,2215.11,0.0,50.0
2257.95,2215.55,0.0,50.0
2258.11,2216.42,0.0,50.0
2258.2,2216.85,0.0,50.0
2258.28,2217.29,0.0,50.0
2258.43,2218.16,0.0,50.0
2258.51,2218.59,0.0,50.0
2258.59,2219.03,0.0,50.0
2258.67,2219.46,0.0,50.0
2258.75,2219.89,0.0,50.0
2258.83,2220.33,0.0,50.0
2258.91,2220.77,0.0,50.0
2259.06,2221.63,0.0,50.0
2259.14,2222.07,0.0,50.0
2259.22,2222.5,0.0,50.0
2259.3,2222.94,0.0,50.0
2259.37,2223.38,0.0,50.0
2259.45,2223.81,0.0,50.0
2259.53,2224.24,0.0,50.0
2259.68,2225.11,0.0,50.0
2259.76,2225.55,0.0,50.0
2259.83,2225.99,0.0,50.0
2259.91,2226.42,0.0,50.0
2259.98,2226.85,0.0,50.0
2260.06,2227.29,0.0,50.0
2260.21,2228.16,0.0,50.0
2260.28,2228.59,0.0,50.0
2260.36,2229.03,0.0,50.0
2260.43,2229.47,0.0,50.0
2260.51,2229.9,0.0,50.0
2260.58,2230.34,0.0,50.0
2260.73,2231.21,0.0,50.0
2260.8,2231.64,0.0,50.0
2260.95,2232.51,0.0,50.0
2261.03,2232.95,0.0,50.0
2261.1,2233.39,0.0,50.0
2261.17,2233.82,0.0,50.0
2261.25,2234.26,0.0,50.0
2261.32,2234.69,0.0,50.0
2261.4,2235.13,0.0,50.0
2261.47,2235.57,0.0,50.0
2261.62,2236.44,0.0,50.0
2261.69,2236.87,0.0,50.0
2261.77,2237.31,0.0,50.0
2261.84,2237.74,0.0,50.0
2261.91,2238.18,0.0,50.0
2261.99,2238.61,0.0,50.0
2262.06,2239.05,0.0,50.0
2262.14,2239.49,0.0,50.0
2262.29,2240.36,0.0,50.0
2262.37,2240.79,0.0,50.0
2262.45,2241.22,0.0,50.0
2262.52,2241.66,0.0,50.0
2262.6,2242.09,0.0,50.0
2262.68,2242.53,0.0,50.0
2262.83,2243.4,0.0,50.0
2262.91,2243.83,0.0,50.0
2262.99,2244.27,0.0,50.0
2263.07,2244.7,0.0,50.0
2263.15,2245.14,0.0,50.0
2263.23,2245.57,0.0,50.0
2263.39,2246.44,0.0,50.0
2263.47,2246.88,0.0,50.0
2263.55,2247.31,0.0,50.0
2263.63,2247.74,0.0,50.0
2263.79,2248.61,0.0,50.0
2263.87,2249.05,0.0,50.0
2263.95,2249.48,0.0,50.0
2264.03,2249.92,0.0,50.0
2264.11,2250.35,0.0,50.0
2264.19,2250.78,0.0,50.0
2264.28,2251.22,0.0,50.0
2264.36,2251.65,0.0,50.0
2264.44,2252.09,0.0,50.0
2264.6,2252.95,0.0,50.0
2264.69,2253.39,0.0,50.0
2264.77,2253.82,0.0,50.0
2264.85,2254.26,0.0,50.0
2264.94,2254.69,0.0,50.0
2265.02,2255.12,0.0,50.0
2265.18,2255.99,0.0,50.0
2265.27,2256.43,0.0,50.0
2265.35,2256.86,0.0,50.0
2265.43,2257.3,0.0,50.0
2265.52,2257.73,0.0,50.0
2265.6,2258.16,0.0,50.0
2265.77,2259.03,0.0,50.0
2265.85,2259.46,0.0,50.0
2265.93,2259.9,0.0,50.0
2266.01,2260.33,0.0,50.0
2266.1,2260.77,0.0,50.0
2266.18,2261.2,0.0,50.0
2266.35,2262.07,0.0,50.0
2266.43,2262.5,0.0,50.0
2266.51,2262.94,0.0,50.0
2266.59,2263.37,0.0,50.0
2266.76,2264.24,0.0,50.0
2266.84,2264.67,0.0,50.0
2266.92,2265.11,0.0,50.0
2267,2265.54,0.0,50.0
2267.09,2265.97,0.0,50.0
2267.17,2266.41,0.0,50.0
2267.25,2266.84,0.0,50.0
2267.33,2267.27,0.0,50.0
2267.49,2268.14,0.0,50.0
2267.57,2268.58,0.0,50.0
2267.65,2269.01,0.0,50.0
2267.73,2269.45,0.0,50.0
2267.81,2269.88,0.0,50.0
2267.89,2270.32,0.0,50.0
2268.06,2271.19,0.0,50.0
2268.14,2271.62,0.0,50.0
2268.22,2272.06,0.0,50.0
2268.3,2272.49,0.0,50.0
2268.38,2272.93,0.0,50.0
2268.46,2273.36,0.0,50.0
2268.62,2274.23,0.0,50.0
2268.7,2274.66,0.0,50.0
2268.79,2275.1,0.0,50.0
2268.87,2275.53,0.0,50.0
2268.95,2275.97,0.0,50.0
2269.03,2276.4,0.0,50.0
2269.19,2277.27,0.0,50.0
2269.27,2277.71,0.0,50.0
2269.35,2278.14,0.0,50.0
2269.43,2278.58,0.0,50.0
2269.59,2279.44,0.0,50.0
2269.67,2279.88,0.0,50.0
2269.75,2280.32,0.0,50.0
2269.83,2280.75,0.0,50.0
2269.91,2281.19,0.0,50.0
2269.99,2281.62,0.0,50.0
2270.07,2282.05,0.0,50.0
2270.15,2282.49,0.0,50.0
2270.31,2283.36,0.0,50.0
2270.39,2283.79,0.0,50.0
2270.47,2284.23,0.0,50.0
2270.54,2284.66,0.0,50.0
2270.62,2285.09,0.0,50.0
2270.7,2285.53,0.0,50.0
2270.86,2286.4,0.0,50.0
2270.94,2286.83,0.0,50.0
2271.03,2287.26,0.0,50.0
2271.11,2287.7,0.0,50.0
2271.19,2288.13,0.0,50.0
2271.36,2289,0.0,50.0
2271.45,2289.43,0.0,50.0
2271.53,2289.86,0.0,50.0
2271.62,2290.3,0.0,50.0
2271.71,2290.73,0.0,50.0
2271.8,2291.16,0.0,50.0
2271.98,2292.03,0.0,50.0
2272.07,2292.47,0.0,50.0
2272.16,2292.9,0.0,50.0
2272.34,2293.76,0.0,50.0
2272.44,2294.19,0.0,50.0
2272.53,2294.62,0.0,50.0
2272.63,2295.05,0.0,50.0
2272.72,2295.48,0.0,50.0
2272.82,2295.91,0.0,50.0
2272.92,2296.34,0.0,50.0
2273.01,2296.77,0.0,50.0
2273.11,2297.2,0.0,50.0
2273.32,2298.06,0.0,50.0
2273.42,2298.49,0.0,50.0
2273.52,2298.92,0.0,50.0
2273.62,2299.35,0.0,50.0
2273.73,2299.78,0.0,50.0
2273.83,2300.21,0.0,50.0
2274.05,2301.06,0.0,50.0
2274.15,2301.49,0.0,50.0
2274.26,2301.92,0.0,50.0
2274.37,2302.34,0.0,50.0
2274.48,2302.77,0.0,50.0
2274.59,2303.2,0.0,50.0
2274.82,2304.05,0.0,50.0
2274.93,2304.48,0.0,50.0
2275.04,2304.91,0.0,50.0
2275.16,2305.34,0.0,50.0
2275.27,2305.76,0.0,50.0
2275.39,2306.19,0.0,50.0
2275.62,2307.04,0.0,50.0
2275.74,2307.46,0.0,50.0
2275.86,2307.89,0.0,50.0
2276.1,2308.74,0.0,50.0
2276.22,2309.16,0.0,50.0
2276.34,2309.59,0.0,50.0
2276.47,2310.01,0.0,50.0
2276.59,2310.44,0.0,50.0
2276.71,2310.86,0.0,50.0
2276.84,2311.29,0.0,50.0
2277.09,2312.14,0.0,50.0
2277.21,2312.56,0.0,50.0
2277.34,2312.98,0.0,50.0
2277.47,2313.41,0.0,50.0
2277.6,2313.83,0.0,50.0
2277.72,2314.25,0.0,50.0
2277.86,2314.67,0.0,50.0
2278.12,2315.51,0.0,50.0
2278.25,2315.94,0.0,50.0
2278.38,2316.36,0.0,50.0
2278.51,2316.78,0.0,50.0
2278.65,2317.2,0.0,50.0
2278.78,2317.62,0.0,50.0
2279.05,2318.46,0.0,50.0
2279.19,2318.88,0.0,50.0
2279.32,2319.3,0.0,50.0
2279.46,2319.72,0.0,50.0
2279.6,2320.14,0.0,50.0
2279.88,2320.98,0.0,50.0
2280.02,2321.4,0.0,50.0
2280.16,2321.82,0.0,50.0
2280.3,2322.24,0.0,50.0
2280.44,2322.66,0.0,50.0
2280.58,2323.08,0.0,50.0
2280.86,2323.91,0.0,50.0
2281,2324.33,0.0,50.0
2281.15,2324.75,0.0,50.0
2281.29,2325.17,0.0,50.0
2281.43,2325.59,0.0,50.0
2281.57,2326.01,0.0,50.0
2281.72,2326.42,0.0,50.0
2282,2327.26,0.0,50.0
2282.14,2327.68,0.0,50.0
2282.29,2328.1,0.0,50.0
2282.43,2328.52,0.0,50.0
2282.57,2328.94,0.0,50.0
2282.72,2329.36,0.0,50.0
2283,2330.19,0.0,50.0
2283.14,2330.61,0.0,50.0
2283.28,2331.03,0.0,50.0
2283.43,2331.45,0.0,50.0
2283.57,2331.87,0.0,50.0
2283.71,2332.29,0.0,50.0
2283.99,2333.12,0.0,50.0
2284.14,2333.54,0.0,50.0
2284.28,2333.96,0.0,50.0
2284.42,2334.38,0.0,50.0
2284.56,2334.8,0.0,50.0
2284.7,2335.22,0.0,50.0
2284.84,2335.64,0.0,50.0
2285.12,2336.47,0.0,50.0
2285.27,2336.89,0.0,50.0
2285.41,2337.31,0.0,50.0
2285.55,2337.73,0.0,50.0
2285.83,2338.57,0.0,50.0
2285.97,2338.99,0.0,50.0
2286.11,2339.41,0.0,50.0
2286.25,2339.82,0.0,50.0
2286.39,2340.24,0.0,50.0
2286.53,2340.66,0.0,50.0
2286.67,2341.08,0.0,50.0
2286.81,2341.5,0.0,50.0
2287.09,2342.34,0.0,50.0
2287.23,2342.76,0.0,50.0
2287.37,2343.18,0.0,50.0
2287.51,2343.59,0.0,50.0
2287.65,2344.01,0.0,50.0
2287.79,2344.43,0.0,50.0
2287.93,2344.85,0.0,50.0
2288.21,2345.69,0.0,50.0
2288.34,2346.11,0.0,50.0
2288.48,2346.53,0.0,50.0
2288.62,2346.95,0.0,50.0
2288.76,2347.36,0.0,50.0
2289.04,2348.21,0.0,50.0
2289.18,2348.62,0.0,50.0
2289.32,2349.05,0.0,50.0
2289.46,2349.47,0.0,50.0
2289.6,2349.89,0.0,50.0
2289.74,2350.3,0.0,50.0
2290.01,2351.15,0.0,50.0
2290.15,2351.57,0.0,50.0
2290.28,2351.99,0.0,50.0
2290.42,2352.41,0.0,50.0
2290.69,2353.25,0.0,50.0
2290.83,2353.67,0.0,50.0
2290.97,2354.09,0.0,50.0
2291.1,2354.51,0.0,50.0
2291.24,2354.93,0.0,50.0
2291.38,2355.35,0.0,50.0
2291.51,2355.77,0.0,50.0
2291.65,2356.19,0.0,50.0
2291.92,2357.03,0.0,50.0
2292.06,2357.45,0.0,50.0
2292.2,2357.86,0.0,50.0
2292.34,2358.28,0.0,50.0
2292.48,2358.71,0.0,50.0
2292.62,2359.12,0.0,50.0
2292.9,2359.97,0.0,50.0
2293.03,2360.39,0.0,50.0
2293.18,2360.8,0.0,50.0
2293.31,2361.22,0.0,50.0
2293.45,2361.64,0.0,50.0
2293.59,2362.06,0.0,50.0
2293.74,2362.48,0.0,50.0
2294.02,2363.32,0.0,50.0
2294.16,2363.73,0.0,50.0
2294.3,2364.15,0.0,50.0
2294.44,2364.57,0.0,50.0
2294.58,2364.99,0.0,50.0
2294.72,2365.41,0.0,50.0
2294.86,2365.82,0.0,50.0
2295.15,2366.66,0.0,50.0
2295.29,2367.08,0.0,50.0
2295.43,2367.5,0.0,50.0
2295.72,2368.34,0.0,50.0
2295.86,2368.76,0.0,50.0
2296,2369.17,0.0,50.0
2296.15,2369.59,0.0,50.0
2296.29,2370.01,0.0,50.0
2296.43,2370.43,0.0,50.0
2296.57,2370.85,0.0,50.0
2296.72,2371.26,0.0,50.0
2296.86,2371.68,0.0,50.0
2297.14,2372.51,0.0,50.0
2297.29,2372.93,0.0,50.0
2297.43,2373.35,0.0,50.0
2297.58,2373.77,0.0,50.0
2297.72,2374.19,0.0,50.0
2297.86,2374.61,0.0,50.0
2298.01,2375.02,0.0,50.0
2298.3,2375.86,0.0,50.0
2298.45,2376.27,0.0,50.0
2298.59,2376.69,0.0,50.0
2298.74,2377.1,0.0,50.0
2298.88,2377.52,0.0,50.0
2299.03,2377.94,0.0,50.0
2299.32,2378.78,0.0,50.0
2299.46,2379.19,0.0,50.0
2299.6,2379.61,0.0,50.0
2299.75,2380.03,0.0,50.0
2299.89,2380.44,0.0,50.0
2300.04,2380.86,0.0,50.0
2300.33,2381.69,0.0,50.0
2300.62,2382.53,0.0,50.0
2300.77,2382.95,0.0,50.0
2300.91,2383.36,0.0,50.0
2301.05,2383.78,0.0,50.0
2301.2,2384.2,0.0,50.0
2301.34,2384.61,0.0,50.0
2301.49,2385.03,0.0,50.0
2301.63,2385.45,0.0,50.0
2301.77,2385.87,0.0,50.0
2301.92,2386.28,0.0,50.0
2302.06,2386.7,0.0,50.0
2302.34,2387.54,0.0,50.0
2302.49,2387.96,0.0,50.0
2302.63,2388.38,0.0,50.0
2302.77,2388.8,0.0,50.0
2302.91,2389.22,0.0,50.0
2303.05,2389.63,0.0,50.0
2303.33,2390.47,0.0,50.0
2303.47,2390.89,0.0,50.0
2303.61,2391.31,0.0,50.0
2303.74,2391.73,0.0,50.0
2303.88,2392.15,0.0,50.0
2304.02,2392.57,0.0,50.0
2304.16,2392.99,0.0,50.0
2304.43,2393.83,0.0,50.0
2304.57,2394.25,0.0,50.0
2304.7,2394.67,0.0,50.0
2304.84,2395.09,0.0,50.0
2304.97,2395.51,0.0,50.0
2305.1,2395.93,0.0,50.0
2305.37,2396.77,0.0,50.0
2305.5,2397.19,0.0,50.0
2305.63,2397.62,0.0,50.0
2305.76,2398.04,0.0,50.0
2306.03,2398.88,0.0,50.0
2306.16,2399.3,0.0,50.0
2306.29,2399.72,0.0,50.0
2306.42,2400.14,0.0,50.0
